CitizenID,EmployeeID,ServiceType,WeeklyServiceHours,SIPResponsible,FamilyRelationsToServiceCompany,MedicalRecords,CriminalBackground,Debt
CIT001708,EMP000204,Meals,14.84,SIPA000068,0,True,False,0.0
CIT022319,EMP002584,Cleaning,14.79,SIPA000015,0,True,False,0.0
CIT007493,EMP000885,Meals,14.78,SIPA000031,0,True,False,0.0
CIT011145,EMP001301,Meals,14.77,SIPA000075,0,True,False,0.0
CIT000778,EMP000092,Meals,14.75,SIPA000040,0,True,False,0.0
CIT037643,EMP003613,Transport,14.73,SIPA000005,0,True,False,0.0
CIT008807,EMP001029,Meals,14.71,SIPA000033,0,True,False,0.0
CIT008251,EMP000963,Meals,14.69,SIPA000051,0,True,False,0.0
CIT020655,EMP002399,Cleaning,14.67,SIPA000073,0,True,False,0.0
CIT010116,EMP001190,Meals,14.67,SIPA000030,0,True,False,0.0
CIT011755,EMP001375,Meals,14.64,SIPA000029,0,True,False,0.0
CIT012727,EMP001499,Meals,14.61,SIPA000017,0,True,False,0.0
CIT007497,EMP000889,Meals,14.61,SIPA000035,0,True,False,0.0
CIT015133,EMP001760,Cleaning,14.61,SIPA000045,0,True,False,0.0
CIT003150,EMP000383,Meals,14.61,SIPA000034,0,True,False,0.0
CIT012300,EMP001436,Meals,14.6,SIPA000082,0,True,False,0.0
CIT011151,EMP001307,Meals,14.58,SIPA000081,0,True,False,0.0
CIT003837,EMP000449,Meals,14.55,SIPA000065,0,True,False,0.0
CIT001850,EMP000222,Meals,14.55,SIPA000046,0,True,False,0.0
CIT008823,EMP001045,Meals,14.54,SIPA000049,0,True,False,0.0
CIT011762,EMP001382,Meals,14.52,SIPA000036,0,True,False,0.0
CIT007499,EMP000891,Meals,14.47,SIPA000037,0,True,False,0.0
CIT002379,EMP000293,Meals,14.43,SIPA000001,0,True,False,0.0
CIT007177,EMP000840,Meals,14.43,SIPA000043,0,True,False,0.0
CIT003932,EMP000476,Meals,14.43,SIPA000078,0,True,False,0.0
CIT001654,EMP000193,Meals,14.42,SIPA000014,0,True,False,0.0
CIT022646,EMP002614,Cleaning,14.41,SIPA000014,0,True,False,0.0
CIT009616,EMP001122,Meals,14.41,SIPA000022,0,True,False,0.0
CIT000251,EMP000038,Meals,14.41,SIPA000005,0,True,False,68823.17
CIT002161,EMP000255,Meals,14.4,SIPA000029,0,True,False,0.0
CIT000800,EMP000095,Meals,14.4,SIPA000062,0,True,False,0.0
CIT022312,EMP002577,Cleaning,14.39,SIPA000008,0,True,False,0.0
CIT017337,EMP002034,Cleaning,14.39,SIPA000035,0,True,False,0.0
CIT001706,EMP000202,Meals,14.34,SIPA000066,0,True,False,0.0
CIT003927,EMP000471,Meals,14.32,SIPA000073,0,True,False,0.0
CIT011758,EMP001378,Meals,14.32,SIPA000032,0,True,False,0.0
CIT009618,EMP001124,Meals,14.31,SIPA000024,0,True,False,0.0
CIT012719,EMP001491,Meals,14.3,SIPA000009,0,True,False,0.0
CIT001847,EMP000219,Meals,14.28,SIPA000043,0,True,False,0.0
CIT002159,EMP000253,Meals,14.24,SIPA000027,0,True,False,0.0
CIT005925,EMP000718,Meals,14.23,SIPA000021,0,True,False,0.0
CIT005367,EMP000636,Meals,14.22,SIPA000037,0,True,False,0.0
CIT002365,EMP000279,Meals,14.21,SIPA000069,0,True,False,58954.75
CIT011757,EMP001377,Meals,14.17,SIPA000031,0,True,False,0.0
CIT009287,EMP001093,Meals,14.15,SIPA000021,0,True,False,0.0
CIT000804,EMP000099,Meals,14.15,SIPA000066,0,True,False,0.0
CIT009281,EMP001087,Meals,14.13,SIPA000015,0,True,False,0.0
CIT010969,EMP001280,Meals,14.12,SIPA000063,0,True,False,0.0
CIT007350,EMP000867,Meals,14.11,SIPA000042,0,False,False,241774.22
CIT004704,EMP000551,Meals,14.09,SIPA000030,0,True,False,0.0
CIT020296,EMP002348,Cleaning,14.08,SIPA000042,0,True,False,0.0
CIT008815,EMP001037,Meals,14.03,SIPA000041,0,True,False,0.0
CIT009622,EMP001128,Meals,14.01,SIPA000028,0,True,False,91223.75
CIT001704,EMP000200,Meals,13.99,SIPA000064,0,True,False,0.0
CIT011766,EMP001386,Meals,13.97,SIPA000040,0,True,False,0.0
CIT003145,EMP000378,Meals,13.96,SIPA000029,0,True,False,0.0
CIT005922,EMP000715,Meals,13.96,SIPA000018,0,True,False,0.0
CIT015588,EMP001816,Cleaning,13.93,SIPA000008,0,True,False,0.0
CIT000973,EMP000116,Meals,13.9,SIPA000071,0,True,False,0.0
CIT010075,EMP001176,Meals,13.9,SIPA000071,0,True,False,0.0
CIT031351,EMP003330,Transport,13.89,SIPA000027,0,True,False,0.0
CIT019474,EMP002274,Cleaning,13.89,SIPA000040,0,True,False,0.0
CIT012726,EMP001498,Meals,13.88,SIPA000016,0,True,False,0.0
CIT009625,EMP001131,Meals,13.87,SIPA000031,0,True,False,0.0
CIT001046,EMP000130,Meals,13.87,SIPA000062,0,True,False,0.0
CIT003928,EMP000472,Meals,13.85,SIPA000074,0,True,False,85253.16
CIT002163,EMP000257,Meals,13.85,SIPA000031,0,True,False,0.0
CIT002386,EMP000300,Meals,13.84,SIPA000008,0,True,False,0.0
CIT024145,EMP002787,Cleaning,13.84,SIPA000037,0,True,False,0.0
CIT002368,EMP000282,Meals,13.83,SIPA000072,0,True,False,0.0
CIT022600,EMP002611,Cleaning,13.82,SIPA000054,0,False,False,182548.42
CIT004703,EMP000550,Meals,13.81,SIPA000029,0,True,False,0.0
CIT020226,EMP002338,Cleaning,13.79,SIPA000054,0,True,False,0.0
CIT040995,EMP003760,Transport,13.79,SIPA000077,0,True,False,0.0
CIT011482,EMP001343,Meals,13.76,SIPA000002,0,True,False,0.0
CIT008806,EMP001028,Meals,13.75,SIPA000032,0,True,False,0.0
CIT014250,EMP001699,Cleaning,13.73,SIPA000064,0,True,False,0.0
CIT011152,EMP001308,Meals,13.72,SIPA000082,0,True,False,0.0
CIT012303,EMP001439,Meals,13.72,SIPA000003,0,True,False,0.0
CIT019458,EMP002258,Cleaning,13.69,SIPA000024,0,True,False,0.0
CIT004513,EMP000531,Meals,13.66,SIPA000003,0,True,False,0.0
CIT038171,EMP003628,Transport,13.62,SIPA000041,0,True,False,0.0
CIT016130,EMP001916,Cleaning,13.6,SIPA000058,0,True,False,0.0
CIT002381,EMP000295,Meals,13.58,SIPA000003,0,True,False,0.0
CIT007500,EMP000892,Meals,13.58,SIPA000038,0,True,True,0.0
CIT001851,EMP000223,Meals,13.57,SIPA000047,0,True,False,0.0
CIT000162,EMP000021,Meals,13.56,SIPA000080,0,True,False,0.0
CIT003838,EMP000450,Meals,13.55,SIPA000066,0,True,False,0.0
CIT008253,EMP000965,Meals,13.54,SIPA000053,0,True,False,0.0
CIT008252,EMP000964,Meals,13.54,SIPA000052,0,True,False,0.0
CIT036671,EMP003588,Transport,13.51,SIPA000017,0,True,False,0.0
CIT021009,EMP002429,Cleaning,13.51,SIPA000017,0,True,False,0.0
CIT012723,EMP001495,Meals,13.48,SIPA000013,0,True,False,0.0
CIT002364,EMP000278,Meals,13.46,SIPA000068,0,True,False,0.0
CIT003921,EMP000465,Meals,13.44,SIPA000067,0,True,False,0.0
CIT008820,EMP001042,Meals,13.44,SIPA000046,0,True,False,0.0
CIT003136,EMP000369,Meals,13.43,SIPA000020,0,True,False,0.0
CIT009617,EMP001123,Meals,13.41,SIPA000023,0,True,False,0.0
CIT001049,EMP000133,Meals,13.4,SIPA000065,0,True,False,0.0
CIT002383,EMP000297,Meals,13.39,SIPA000005,0,True,False,0.0
CIT005359,EMP000628,Meals,13.38,SIPA000029,0,True,False,0.0
CIT008330,EMP000982,Meals,13.31,SIPA000048,0,True,False,0.0
CIT037662,EMP003609,Transport,13.31,SIPA000024,0,True,False,0.0
CIT000802,EMP000097,Meals,13.28,SIPA000064,0,True,False,0.0
CIT025335,EMP002925,Cleaning,13.26,SIPA000079,0,True,False,0.0
CIT009626,EMP001132,Meals,13.25,SIPA000032,0,True,False,0.0
CIT003920,EMP000464,Meals,13.23,SIPA000066,0,True,False,0.0
CIT002160,EMP000254,Meals,13.23,SIPA000028,0,True,False,0.0
CIT000974,EMP000117,Meals,13.21,SIPA000072,0,True,False,0.0
CIT011480,EMP001341,Meals,13.21,SIPA000082,0,True,False,0.0
CIT011038,EMP001288,Meals,13.2,SIPA000033,0,False,False,316614.06
CIT012306,EMP001442,Meals,13.2,SIPA000006,0,True,False,0.0
CIT012816,EMP001519,Meals,13.17,SIPA000024,0,True,False,0.0
CIT004966,EMP000588,Meals,13.14,SIPA000046,0,True,False,0.0
CIT025691,EMP002975,Cleaning,13.13,SIPA000025,0,True,False,0.0
CIT005914,EMP000707,Meals,13.11,SIPA000010,0,True,False,0.0
CIT010110,EMP001184,Meals,13.1,SIPA000024,0,True,False,0.0
CIT006742,EMP000794,Meals,13.1,SIPA000018,0,True,False,0.0
CIT003930,EMP000474,Meals,13.05,SIPA000076,0,True,False,93509.83
CIT001483,EMP000177,Meals,13.01,SIPA000007,0,True,False,0.0
CIT012731,EMP001503,Meals,13.0,SIPA000021,0,True,False,0.0
CIT007434,EMP000869,Meals,12.99,SIPA000054,0,True,False,0.0
CIT010169,EMP001197,Meals,12.98,SIPA000001,0,True,False,0.0
CIT009279,EMP001085,Meals,12.98,SIPA000013,0,True,True,64407.85
CIT008320,EMP000972,Meals,12.96,SIPA000038,0,True,False,0.0
CIT008810,EMP001032,Meals,12.92,SIPA000036,0,True,False,0.0
CIT000244,EMP000031,Meals,12.91,SIPA000080,0,True,False,0.0
CIT033807,EMP003426,Transport,12.91,SIPA000023,0,True,False,0.0
CIT011798,EMP001418,Meals,12.91,SIPA000072,0,True,False,0.0
CIT025647,EMP002955,Cleaning,12.89,SIPA000063,0,True,False,0.0
CIT040022,EMP003733,Transport,12.86,SIPA000006,0,True,False,0.0
CIT033813,EMP003432,Transport,12.86,SIPA000029,0,True,False,0.0
CIT001845,EMP000217,Meals,12.85,SIPA000041,0,True,False,0.0
CIT011984,EMP001376,Meals,12.82,SIPA000047,0,False,False,319939.15
CIT002387,EMP000301,Meals,12.8,SIPA000009,0,True,False,84502.34
CIT002388,EMP000302,Meals,12.8,SIPA000010,0,True,False,0.0
CIT037687,EMP003611,Transport,12.8,SIPA000049,0,True,False,0.0
CIT006745,EMP000797,Meals,12.8,SIPA000021,0,True,False,73436.68
CIT030417,EMP003255,Transport,12.77,SIPA000077,0,True,False,0.0
CIT019530,EMP002330,Cleaning,12.77,SIPA000014,0,True,False,0.0
CIT003134,EMP000367,Meals,12.76,SIPA000018,0,True,False,0.0
CIT023453,EMP002710,Cleaning,12.75,SIPA000001,0,True,False,0.0
CIT033826,EMP003445,Transport,12.75,SIPA000042,0,True,False,0.0
CIT024171,EMP002813,Cleaning,12.74,SIPA000063,0,True,True,0.0
CIT010161,EMP001189,Meals,12.73,SIPA000075,0,True,False,0.0
CIT033679,EMP003418,Transport,12.71,SIPA000059,0,True,False,0.0
CIT010148,EMP001222,Meals,12.71,SIPA000062,0,True,False,0.0
CIT002370,EMP000284,Meals,12.69,SIPA000074,0,True,False,0.0
CIT003995,EMP000471,Meals,12.68,SIPA000059,0,True,True,54738.42
CIT012305,EMP001441,Meals,12.68,SIPA000005,0,True,False,0.0
CIT008813,EMP001035,Meals,12.66,SIPA000039,0,True,False,0.0
CIT011812,EMP001375,Meals,12.65,SIPA000004,0,True,False,0.0
CIT016107,EMP001893,Cleaning,12.64,SIPA000035,0,True,False,0.0
CIT003916,EMP000460,Meals,12.64,SIPA000062,0,True,False,0.0
CIT025653,EMP002953,Cleaning,12.64,SIPA000069,0,True,False,0.0
CIT019622,EMP002254,Cleaning,12.61,SIPA000024,0,True,False,0.0
CIT020672,EMP002416,Cleaning,12.6,SIPA000008,0,True,False,0.0
CIT011752,EMP001372,Meals,12.6,SIPA000026,0,True,False,0.0
CIT011167,EMP001323,Meals,12.58,SIPA000015,0,True,False,0.0
CIT011853,EMP001416,Meals,12.57,SIPA000045,0,True,False,0.0
CIT010112,EMP001186,Meals,12.57,SIPA000026,0,True,False,0.0
CIT001705,EMP000201,Meals,12.57,SIPA000065,0,True,False,0.0
CIT012736,EMP001508,Meals,12.55,SIPA000026,0,True,False,0.0
CIT010173,EMP001201,Meals,12.55,SIPA000005,0,True,False,0.0
CIT001482,EMP000176,Meals,12.54,SIPA000006,0,True,False,0.0
CIT026064,EMP003006,Cleaning,12.54,SIPA000070,0,True,False,0.0
CIT012310,EMP001446,Meals,12.53,SIPA000010,0,True,True,0.0
CIT012771,EMP001543,Meals,12.52,SIPA000061,0,True,False,0.0
CIT013334,EMP001554,Meals,12.52,SIPA000050,0,True,False,0.0
CIT041010,EMP003752,Transport,12.52,SIPA000010,0,True,False,89890.42
CIT001485,EMP000179,Meals,12.51,SIPA000009,0,True,False,0.0
CIT016323,EMP001887,Cleaning,12.51,SIPA000005,0,True,False,0.0
CIT019689,EMP002321,Cleaning,12.49,SIPA000009,0,True,False,0.0
CIT011788,EMP001408,Meals,12.49,SIPA000062,0,True,False,0.0
CIT008654,EMP001009,Meals,12.48,SIPA000044,0,True,False,0.0
CIT008812,EMP001034,Meals,12.46,SIPA000038,0,True,False,0.0
CIT015661,EMP001835,Cleaning,12.44,SIPA000081,0,True,False,0.0
CIT011483,EMP001344,Meals,12.44,SIPA000003,0,True,False,0.0
CIT017760,EMP002090,Cleaning,12.44,SIPA000048,0,True,False,0.0
CIT012811,EMP001514,Meals,12.43,SIPA000019,0,True,False,0.0
CIT022907,EMP002668,Cleaning,12.43,SIPA000029,0,True,False,0.0
CIT013619,EMP001637,Cleaning,12.43,SIPA000007,0,True,False,0.0
CIT016322,EMP001886,Cleaning,12.42,SIPA000004,0,True,False,0.0
CIT012796,EMP001499,Meals,12.41,SIPA000004,0,True,False,0.0
CIT016250,EMP001888,Cleaning,12.41,SIPA000014,0,True,False,0.0
CIT010155,EMP001183,Meals,12.4,SIPA000069,0,True,False,0.0
CIT030419,EMP003257,Transport,12.37,SIPA000079,0,True,False,0.0
CIT008220,EMP000959,Meals,12.35,SIPA000020,0,True,False,0.0
CIT011150,EMP001306,Meals,12.35,SIPA000080,0,True,False,0.0
CIT012752,EMP001524,Meals,12.33,SIPA000042,0,True,False,0.0
CIT037668,EMP003615,Transport,12.33,SIPA000030,0,True,False,0.0
CIT001047,EMP000131,Meals,12.33,SIPA000063,0,True,False,0.0
CIT033821,EMP003440,Transport,12.32,SIPA000037,0,True,False,0.0
CIT016261,EMP001899,Cleaning,12.31,SIPA000025,0,True,False,0.0
CIT001856,EMP000228,Meals,12.31,SIPA000052,0,True,False,0.0
CIT037699,EMP003600,Transport,12.3,SIPA000061,0,True,True,0.0
CIT002166,EMP000260,Meals,12.28,SIPA000034,0,True,False,0.0
CIT015603,EMP001831,Cleaning,12.27,SIPA000023,0,True,False,0.0
CIT007495,EMP000887,Meals,12.27,SIPA000033,0,True,False,0.0
CIT012251,EMP001432,Meals,12.26,SIPA000033,0,True,False,0.0
CIT007176,EMP000839,Meals,12.25,SIPA000042,0,True,False,0.0
CIT016324,EMP001888,Cleaning,12.25,SIPA000006,0,True,False,0.0
CIT004023,EMP000499,Meals,12.25,SIPA000005,0,True,False,0.0
CIT015610,EMP001838,Cleaning,12.24,SIPA000030,0,True,False,0.0
CIT008319,EMP000971,Meals,12.21,SIPA000037,0,True,False,0.0
CIT033817,EMP003436,Transport,12.21,SIPA000033,0,True,False,0.0
CIT004039,EMP000515,Meals,12.2,SIPA000021,0,True,False,0.0
CIT005918,EMP000711,Meals,12.19,SIPA000014,0,True,False,0.0
CIT005904,EMP000697,Meals,12.19,SIPA000082,0,True,False,0.0
CIT016138,EMP001924,Cleaning,12.18,SIPA000066,0,True,False,0.0
CIT008817,EMP001039,Meals,12.17,SIPA000043,0,True,False,0.0
CIT012248,EMP001429,Meals,12.17,SIPA000030,0,True,False,0.0
CIT007435,EMP000870,Meals,12.15,SIPA000055,0,True,False,0.0
CIT010187,EMP001215,Meals,12.15,SIPA000075,0,True,True,290840.76
CIT003984,EMP000460,Meals,12.15,SIPA000048,0,True,False,0.0
CIT007501,EMP000893,Meals,12.14,SIPA000039,0,True,False,0.0
CIT007491,EMP000883,Meals,12.12,SIPA000029,0,True,False,56819.27
CIT015665,EMP001812,Cleaning,12.11,SIPA000003,0,True,False,0.0
CIT017694,EMP002055,Cleaning,12.11,SIPA000064,0,True,False,0.0
CIT015605,EMP001833,Cleaning,12.11,SIPA000025,0,True,False,0.0
CIT009619,EMP001125,Meals,12.1,SIPA000025,0,True,False,0.0
CIT033668,EMP003407,Transport,12.09,SIPA000048,0,True,False,0.0
CIT013601,EMP001619,Cleaning,12.09,SIPA000071,0,True,False,0.0
CIT004710,EMP000557,Meals,12.07,SIPA000036,0,True,False,0.0
CIT003950,EMP000494,Meals,12.07,SIPA000014,0,True,False,0.0
CIT001040,EMP000124,Meals,12.07,SIPA000056,0,True,False,0.0
CIT011804,EMP001424,Meals,12.06,SIPA000078,0,True,False,0.0
CIT003999,EMP000475,Meals,12.06,SIPA000063,0,True,False,0.0
CIT010552,EMP001232,Meals,12.05,SIPA000056,0,True,False,0.0
CIT005364,EMP000633,Meals,12.05,SIPA000034,0,True,False,0.0
CIT007210,EMP000845,Meals,12.04,SIPA000076,0,True,False,0.0
CIT011479,EMP001340,Meals,12.03,SIPA000081,0,True,False,0.0
CIT008655,EMP001010,Meals,12.03,SIPA000045,0,True,False,0.0
CIT033812,EMP003431,Transport,12.03,SIPA000028,0,True,False,0.0
CIT033705,EMP003444,Transport,12.01,SIPA000003,0,True,False,0.0
CIT012743,EMP001515,Meals,12.01,SIPA000033,0,True,False,0.0
CIT016306,EMP001870,Cleaning,12.01,SIPA000070,0,True,False,0.0
CIT005926,EMP000719,Meals,12.01,SIPA000022,0,True,False,0.0
CIT004718,EMP000565,Meals,12.0,SIPA000044,0,True,False,0.0
CIT020705,EMP002413,Cleaning,11.99,SIPA000041,0,True,False,0.0
CIT014785,EMP001717,Cleaning,11.99,SIPA000025,0,True,False,0.0
CIT017412,EMP002025,Cleaning,11.99,SIPA000028,0,True,False,0.0
CIT003221,EMP000378,Meals,11.98,SIPA000023,0,True,False,0.0
CIT019582,EMP002298,Cleaning,11.98,SIPA000066,0,True,False,97907.71
CIT012793,EMP001496,Meals,11.98,SIPA000001,0,True,False,0.0
CIT015891,EMP001852,Cleaning,11.97,SIPA000065,0,True,False,87202.86
CIT013738,EMP001612,Cleaning,11.97,SIPA000044,0,True,False,0.0
CIT018492,EMP002163,Cleaning,11.97,SIPA000042,0,True,False,0.0
CIT006765,EMP000817,Meals,11.97,SIPA000041,0,True,False,0.0
CIT001849,EMP000221,Meals,11.97,SIPA000045,0,True,False,0.0
CIT035282,EMP003481,Transport,11.96,SIPA000022,0,True,False,0.0
CIT000273,EMP000060,Meals,11.95,SIPA000027,0,True,False,0.0
CIT023084,EMP002647,Cleaning,11.95,SIPA000042,0,True,False,0.0
CIT013602,EMP001620,Cleaning,11.95,SIPA000072,0,True,False,0.0
CIT012729,EMP001501,Meals,11.95,SIPA000019,0,True,False,0.0
CIT038274,EMP003646,Transport,11.95,SIPA000062,0,True,False,0.0
CIT001039,EMP000123,Meals,11.94,SIPA000055,0,True,False,0.0
CIT013637,EMP001583,Cleaning,11.94,SIPA000025,0,True,False,0.0
CIT035235,EMP003510,Transport,11.94,SIPA000057,0,True,False,0.0
CIT027370,EMP003188,Transport,11.94,SIPA000064,0,True,False,0.0
CIT011209,EMP001327,Meals,11.94,SIPA000057,0,True,False,0.0
CIT014385,EMP001681,Cleaning,11.94,SIPA000035,0,True,False,0.0
CIT000980,EMP000115,Meals,11.94,SIPA000078,0,True,False,0.0
CIT022335,EMP002575,Cleaning,11.93,SIPA000031,0,True,True,0.0
CIT007343,EMP000860,Meals,11.93,SIPA000045,0,True,False,0.0
CIT019073,EMP002232,Cleaning,11.92,SIPA000049,0,True,False,0.0
CIT002436,EMP000350,Meals,11.92,SIPA000058,0,True,False,0.0
CIT010628,EMP001258,Meals,11.91,SIPA000050,0,True,False,0.0
CIT026346,EMP003071,Cleaning,11.91,SIPA000024,0,True,False,0.0
CIT005653,EMP000671,Meals,11.91,SIPA000077,0,True,False,0.0
CIT009624,EMP001130,Meals,11.9,SIPA000030,0,True,False,0.0
CIT014329,EMP001676,Cleaning,11.9,SIPA000061,0,True,False,0.0
CIT031356,EMP003335,Transport,11.9,SIPA000032,0,True,False,0.0
CIT005616,EMP000670,Meals,11.9,SIPA000040,0,True,False,0.0
CIT019682,EMP002314,Cleaning,11.9,SIPA000002,0,True,False,0.0
CIT040037,EMP003748,Transport,11.89,SIPA000021,0,True,False,0.0
CIT017417,EMP002030,Cleaning,11.89,SIPA000033,0,True,True,0.0
CIT003255,EMP000412,Meals,11.89,SIPA000057,0,True,False,0.0
CIT013784,EMP001586,Cleaning,11.89,SIPA000008,0,True,False,0.0
CIT020335,EMP002358,Cleaning,11.89,SIPA000081,0,True,False,0.0
CIT005988,EMP000781,Meals,11.88,SIPA000002,0,True,False,0.0
CIT020345,EMP002368,Cleaning,11.87,SIPA000009,0,True,False,0.0
CIT023066,EMP002695,Cleaning,11.87,SIPA000024,0,True,False,0.0
CIT011186,EMP001304,Meals,11.87,SIPA000034,0,True,False,0.0
CIT010970,EMP001281,Meals,11.87,SIPA000064,0,True,False,0.0
CIT001501,EMP000175,Meals,11.87,SIPA000025,0,True,False,0.0
CIT008706,EMP001016,Meals,11.86,SIPA000014,0,True,False,0.0
CIT003243,EMP000400,Meals,11.85,SIPA000045,0,True,False,0.0
CIT016110,EMP001896,Cleaning,11.85,SIPA000038,0,True,False,0.0
CIT019718,EMP002266,Cleaning,11.84,SIPA000038,0,True,False,0.0
CIT031419,EMP003320,Transport,11.84,SIPA000013,0,True,False,0.0
CIT002189,EMP000260,Meals,11.84,SIPA000057,0,True,False,0.0
CIT022551,EMP002607,Cleaning,11.84,SIPA000001,0,True,False,0.0
CIT023574,EMP002743,Cleaning,11.84,SIPA000040,0,True,False,0.0
CIT019006,EMP002222,Cleaning,11.83,SIPA000064,0,True,False,0.0
CIT040055,EMP003720,Transport,11.83,SIPA000039,0,True,False,0.0
CIT002519,EMP000342,Meals,11.83,SIPA000059,0,True,False,0.0
CIT015271,EMP001805,Cleaning,11.83,SIPA000019,0,True,False,0.0
CIT010678,EMP001266,Meals,11.83,SIPA000018,0,True,False,0.0
CIT024738,EMP002844,Cleaning,11.83,SIPA000056,0,True,False,0.0
CIT006029,EMP000727,Meals,11.83,SIPA000043,0,True,False,0.0
CIT008853,EMP001075,Meals,11.82,SIPA000079,0,True,False,0.0
CIT004753,EMP000570,Meals,11.82,SIPA000079,0,True,False,0.0
CIT038315,EMP003687,Transport,11.82,SIPA000021,0,True,False,0.0
CIT000242,EMP000029,Meals,11.81,SIPA000078,0,True,False,0.0
CIT017822,EMP002084,Cleaning,11.81,SIPA000028,0,True,False,0.0
CIT005906,EMP000699,Meals,11.8,SIPA000002,0,True,False,0.0
CIT027462,EMP003102,Transport,11.8,SIPA000074,0,True,False,0.0
CIT038522,EMP003639,Transport,11.8,SIPA000064,0,True,False,0.0
CIT023037,EMP002666,Cleaning,11.79,SIPA000077,0,True,False,0.0
CIT002169,EMP000263,Meals,11.78,SIPA000037,0,True,False,0.0
CIT027363,EMP003181,Transport,11.78,SIPA000057,0,True,False,0.0
CIT000296,EMP000045,Meals,11.78,SIPA000050,0,True,False,0.0
CIT011857,EMP001420,Meals,11.78,SIPA000049,0,True,False,0.0
CIT017833,EMP002095,Cleaning,11.78,SIPA000039,0,True,False,0.0
CIT027482,EMP003122,Transport,11.77,SIPA000012,0,True,False,0.0
CIT013309,EMP001551,Meals,11.77,SIPA000025,0,True,False,0.0
CIT013310,EMP001552,Meals,11.77,SIPA000026,0,True,False,0.0
CIT016869,EMP001952,Cleaning,11.77,SIPA000059,0,True,False,0.0
CIT008341,EMP000993,Meals,11.76,SIPA000059,0,True,False,0.0
CIT026351,EMP003076,Cleaning,11.76,SIPA000029,0,True,False,0.0
CIT014761,EMP001746,Cleaning,11.75,SIPA000001,0,True,False,0.0
CIT000060,EMP000008,Meals,11.74,SIPA000060,0,True,False,0.0
CIT007544,EMP000936,Meals,11.74,SIPA000082,0,True,False,0.0
CIT012250,EMP001431,Meals,11.73,SIPA000032,0,True,False,0.0
CIT008875,EMP001043,Meals,11.73,SIPA000019,0,True,False,0.0
CIT022370,EMP002585,Cleaning,11.73,SIPA000066,0,True,False,0.0
CIT019532,EMP002332,Cleaning,11.73,SIPA000016,0,True,True,0.0
CIT025760,EMP002958,Cleaning,11.72,SIPA000012,0,True,False,57754.17
CIT003215,EMP000372,Meals,11.72,SIPA000017,0,True,False,0.0
CIT037652,EMP003599,Transport,11.72,SIPA000014,0,True,False,0.0
CIT012758,EMP001530,Meals,11.72,SIPA000048,0,True,False,0.0
CIT022276,EMP002573,Cleaning,11.72,SIPA000054,0,True,False,0.0
CIT027287,EMP003105,Transport,11.71,SIPA000063,0,True,True,0.0
CIT029012,EMP003192,Transport,11.7,SIPA000066,0,True,False,70683.43
CIT001115,EMP000149,Meals,11.7,SIPA000049,0,True,False,0.0
CIT029765,EMP003227,Transport,11.7,SIPA000081,0,True,False,0.0
CIT023045,EMP002674,Cleaning,11.7,SIPA000003,0,True,False,0.0
CIT013347,EMP001567,Meals,11.69,SIPA000063,0,True,False,0.0
CIT007209,EMP000844,Meals,11.69,SIPA000075,0,True,False,0.0
CIT002413,EMP000327,Meals,11.69,SIPA000035,0,True,False,0.0
CIT004962,EMP000584,Meals,11.69,SIPA000042,0,True,False,0.0
CIT012784,EMP001487,Meals,11.68,SIPA000074,0,True,False,0.0
CIT022376,EMP002591,Cleaning,11.68,SIPA000072,0,True,False,0.0
CIT006785,EMP000795,Meals,11.68,SIPA000061,0,True,False,0.0
CIT024701,EMP002891,Cleaning,11.68,SIPA000019,0,True,False,0.0
CIT027449,EMP003178,Transport,11.67,SIPA000061,0,True,False,0.0
CIT002408,EMP000322,Meals,11.67,SIPA000030,0,True,False,0.0
CIT000257,EMP000044,Meals,11.67,SIPA000011,0,True,False,0.0
CIT021613,EMP002503,Cleaning,11.67,SIPA000047,0,True,False,0.0
CIT015925,EMP001857,Cleaning,11.66,SIPA000017,0,True,False,0.0
CIT016151,EMP001937,Cleaning,11.66,SIPA000079,0,True,False,0.0
CIT000254,EMP000041,Meals,11.66,SIPA000008,0,True,False,0.0
CIT014742,EMP001727,Cleaning,11.66,SIPA000064,0,True,False,0.0
CIT000587,EMP000090,Meals,11.65,SIPA000013,0,True,False,51106.18
CIT000249,EMP000036,Meals,11.65,SIPA000003,0,True,False,0.0
CIT005621,EMP000675,Meals,11.65,SIPA000045,0,True,False,0.0
CIT000014,EMP000007,Meals,11.64,SIPA000014,0,True,False,0.0
CIT012320,EMP001456,Meals,11.63,SIPA000020,0,True,False,0.0
CIT000264,EMP000051,Meals,11.63,SIPA000018,0,True,False,0.0
CIT024808,EMP002830,Cleaning,11.63,SIPA000044,0,True,False,0.0
CIT010629,EMP001259,Meals,11.62,SIPA000051,0,True,False,0.0
CIT009651,EMP001157,Meals,11.62,SIPA000057,0,True,False,0.0
