InvoiceID,CompanyID,Period,ServiceType,TotalHours,TotalAmount,TotalAmountVAT,InvoiceDate,ProcurementID
B2G00000270,COMP000025,2024-06-01,Meals,4300.08,2240335.57,0.0,2024-07-07,PROC000025
B2G00000271,COMP000025,2024-07-01,Meals,4299.13,2239850.29,0.0,2024-08-07,PROC000025
B2G00000272,COMP000025,2024-08-01,Meals,4299.49,2240034.28,0.0,2024-09-07,PROC000025
B2G00000273,COMP000025,2024-09-01,Meals,4299.64,2240111.74,0.0,2024-10-07,PROC000025
B2G00000274,COMP000025,2024-10-01,Meals,4309.27,2245131.57,0.0,2024-11-07,PROC000025
B2G00000275,COMP000025,2024-11-01,Meals,4306.12,2243487.75,0.0,2024-12-07,PROC000025
B2G00000276,COMP000026,2024-01-01,Meals,5110.21,2662416.9,0.0,2024-02-07,PROC000026
B2G00000277,COMP000026,2024-02-01,Meals,5099.1,2656630.34,0.0,2024-03-07,PROC000026
B2G00000278,COMP000026,2024-03-01,Meals,5103.66,2659008.53,0.0,2024-04-07,PROC000026
B2G00000279,COMP000026,2024-04-01,Meals,5102.07,2658179.1,0.0,2024-05-07,PROC000026
B2G00000280,COMP000026,2024-05-01,Meals,5106.69,2660590.68,0.0,2024-06-07,PROC000026
B2G00000281,COMP000026,2024-06-01,Meals,5107.11,2660806.76,0.0,2024-07-07,PROC000026
B2G00000282,COMP000026,2024-07-01,Meals,5104.52,2659456.73,0.0,2024-08-07,PROC000026
B2G00000283,COMP000026,2024-08-01,Meals,5103.1,2658717.02,0.0,2024-09-07,PROC000026
B2G00000284,COMP000026,2024-09-01,Meals,5098.79,2656462.71,0.0,2024-10-07,PROC000026
B2G00000285,COMP000026,2024-10-01,Meals,5109.92,2662267.53,0.0,2024-11-07,PROC000026
B2G00000286,COMP000026,2024-11-01,Meals,5098.44,2656290.76,0.0,2024-12-07,PROC000026
B2G00000287,COMP000027,2024-01-01,Meals,12764.08,6650085.58,0.0,2024-02-07,PROC000027
B2G00000288,COMP000027,2024-02-01,Meals,12760.78,6648367.6,0.0,2024-03-07,PROC000027
B2G00000289,COMP000027,2024-03-01,Meals,12784.77,6660867.02,0.0,2024-04-07,PROC000027
B2G00000290,COMP000027,2024-04-01,Meals,12774.96,6655750.76,0.0,2024-05-07,PROC000027
B2G00000291,COMP000027,2024-05-01,Meals,12769.88,6653104.41,0.0,2024-06-07,PROC000027
B2G00000292,COMP000027,2024-06-01,Meals,12770.74,6653562.34,0.0,2024-07-07,PROC000027
B2G00000293,COMP000027,2024-07-01,Meals,12773.44,6654968.58,0.0,2024-08-07,PROC000027
B2G00000294,COMP000027,2024-08-01,Meals,12769.42,6652865.97,0.0,2024-09-07,PROC000027
B2G00000295,COMP000027,2024-09-01,Meals,12781.66,6659249.95,0.0,2024-10-07,PROC000027
B2G00000296,COMP000027,2024-10-01,Meals,12771.43,6653912.95,0.0,2024-11-07,PROC000027
B2G00000297,COMP000027,2024-11-01,Meals,12775.95,6656269.73,0.0,2024-12-07,PROC000027
B2G00000298,COMP000028,2024-01-01,Meals,5915.78,3082126.12,0.0,2024-02-07,PROC000028
B2G00000299,COMP000028,2024-02-01,Meals,5913.08,3080715.95,0.0,2024-03-07,PROC000028
B2G00000300,COMP000028,2024-03-01,Meals,5906.9,3077492.32,0.0,2024-04-07,PROC000028
B2G00000301,COMP000028,2024-04-01,Meals,5905.95,3077000.75,0.0,2024-05-07,PROC000028
B2G00000302,COMP000028,2024-05-01,Meals,5917.74,3083140.9,0.0,2024-06-07,PROC000028
B2G00000303,COMP000028,2024-06-01,Meals,5913.31,3080831.47,0.0,2024-07-07,PROC000028
B2G00000304,COMP000028,2024-07-01,Meals,5911.37,3079827.16,0.0,2024-08-07,PROC000028
B2G00000305,COMP000028,2024-08-01,Meals,5902.94,3075427.78,0.0,2024-09-07,PROC000028
B2G00000306,COMP000028,2024-09-01,Meals,5912.64,3080485.36,0.0,2024-10-07,PROC000028
B2G00000307,COMP000028,2024-10-01,Meals,5916.66,3082581.52,0.0,2024-11-07,PROC000028
B2G00000308,COMP000028,2024-11-01,Meals,5910.0,3079105.97,0.0,2024-12-07,PROC000028
B2G00000309,COMP000029,2024-01-01,Meals,1197.97,624142.11,0.0,2024-02-07,PROC000029
B2G00000310,COMP000029,2024-02-01,Meals,1197.39,623839.47,0.0,2024-03-07,PROC000029
B2G00000311,COMP000029,2024-03-01,Meals,1199.89,625140.31,0.0,2024-04-07,PROC000029
B2G00000312,COMP000029,2024-04-01,Meals,1198.3,624317.57,0.0,2024-05-07,PROC000029
B2G00000313,COMP000029,2024-05-01,Meals,1198.38,624353.02,0.0,2024-06-07,PROC000029
B2G00000314,COMP000029,2024-06-01,Meals,1198.46,624398.43,0.0,2024-07-07,PROC000029
B2G00000315,COMP000029,2024-07-01,Meals,1196.63,623441.77,0.0,2024-08-07,PROC000029
B2G00000316,COMP000029,2024-08-01,Meals,1198.84,624595.4,0.0,2024-09-07,PROC000029
B2G00000317,COMP000029,2024-09-01,Meals,1196.37,623310.86,0.0,2024-10-07,PROC000029
B2G00000318,COMP000029,2024-10-01,Meals,1192.54,621317.09,0.0,2024-11-07,PROC000029
B2G00000319,COMP000029,2024-11-01,Meals,1198.78,624565.93,0.0,2024-12-07,PROC000029
B2G00000320,COMP000030,2024-01-01,Meals,666.51,347251.77,0.0,2024-02-07,PROC000030
B2G00000321,COMP000030,2024-02-01,Meals,667.09,347554.03,0.0,2024-03-07,PROC000030
B2G00000322,COMP000030,2024-03-01,Meals,667.48,347755.9,0.0,2024-04-07,PROC000030
B2G00000323,COMP000030,2024-04-01,Meals,667.86,347956.75,0.0,2024-05-07,PROC000030
B2G00000324,COMP000030,2024-05-01,Meals,666.53,347261.68,0.0,2024-06-07,PROC000030
B2G00000325,COMP000030,2024-06-01,Meals,664.06,345977.42,0.0,2024-07-07,PROC000030
B2G00000326,COMP000030,2024-07-01,Meals,668.01,348033.25,0.0,2024-08-07,PROC000030
B2G00000327,COMP000030,2024-08-01,Meals,668.74,348415.47,0.0,2024-09-07,PROC000030
B2G00000328,COMP000030,2024-09-01,Meals,666.54,347267.22,0.0,2024-10-07,PROC000030
B2G00000329,COMP000030,2024-10-01,Meals,662.91,345375.59,0.0,2024-11-07,PROC000030
B2G00000330,COMP000030,2024-11-01,Meals,667.0,347508.71,0.0,2024-12-07,PROC000030
B2G00000331,COMP000031,2024-01-01,Meals,2144.2,1117127.48,0.0,2024-02-07,PROC000031
B2G00000332,COMP000031,2024-02-01,Meals,2146.55,1118351.21,0.0,2024-03-07,PROC000031
B2G00000333,COMP000031,2024-03-01,Meals,2143.61,1116820.32,0.0,2024-04-07,PROC000031
B2G00000334,COMP000031,2024-04-01,Meals,2149.29,1119780.01,0.0,2024-05-07,PROC000031
B2G00000335,COMP000031,2024-05-01,Meals,2148.92,1119588.3,0.0,2024-06-07,PROC000031
B2G00000336,COMP000031,2024-06-01,Meals,2152.05,1121216.08,0.0,2024-07-07,PROC000031
B2G00000337,COMP000031,2024-07-01,Meals,2141.88,1115916.66,0.0,2024-08-07,PROC000031
B2G00000338,COMP000031,2024-08-01,Meals,2141.62,1115785.47,0.0,2024-09-07,PROC000031
B2G00000339,COMP000031,2024-09-01,Meals,2140.51,1115203.58,0.0,2024-10-07,PROC000031
B2G00000340,COMP000031,2024-10-01,Meals,2146.36,1118251.79,0.0,2024-11-07,PROC000031
B2G00000341,COMP000031,2024-11-01,Meals,2149.89,1120093.55,0.0,2024-12-07,PROC000031
B2G00000342,COMP000032,2024-01-01,Meals,1877.46,978157.76,0.0,2024-02-07,PROC000032
B2G00000343,COMP000032,2024-02-01,Meals,1876.66,977741.06,0.0,2024-03-07,PROC000032
B2G00000344,COMP000032,2024-03-01,Meals,1875.18,976969.57,0.0,2024-04-07,PROC000032
B2G00000345,COMP000032,2024-04-01,Meals,1877.72,978295.75,0.0,2024-05-07,PROC000032
B2G00000346,COMP000032,2024-05-01,Meals,1876.86,977843.28,0.0,2024-06-07,PROC000032
B2G00000347,COMP000032,2024-06-01,Meals,1879.63,979282.31,0.0,2024-07-07,PROC000032
B2G00000348,COMP000032,2024-07-01,Meals,1875.29,977026.88,0.0,2024-08-07,PROC000032
B2G00000349,COMP000032,2024-08-01,Meals,1871.5,975055.41,0.0,2024-09-07,PROC000032
B2G00000350,COMP000032,2024-09-01,Meals,1873.87,976285.65,0.0,2024-10-07,PROC000032
B2G00000351,COMP000032,2024-10-01,Meals,1882.74,980911.92,0.0,2024-11-07,PROC000032
B2G00000352,COMP000032,2024-11-01,Meals,1875.39,977075.65,0.0,2024-12-07,PROC000032
B2G00000353,COMP000033,2024-01-01,Meals,801.55,417605.18,0.0,2024-02-07,PROC000033
B2G00000354,COMP000033,2024-02-01,Meals,802.06,417871.68,0.0,2024-03-07,PROC000033
B2G00000355,COMP000033,2024-03-01,Meals,799.47,416526.2,0.0,2024-04-07,PROC000033
B2G00000356,COMP000033,2024-04-01,Meals,798.14,415831.41,0.0,2024-05-07,PROC000033
B2G00000357,COMP000033,2024-05-01,Meals,803.52,418634.28,0.0,2024-06-07,PROC000033
B2G00000358,COMP000033,2024-06-01,Meals,802.28,417988.84,0.0,2024-07-07,PROC000033
B2G00000359,COMP000033,2024-07-01,Meals,800.52,417066.71,0.0,2024-08-07,PROC000033
B2G00000360,COMP000033,2024-08-01,Meals,798.92,416234.43,0.0,2024-09-07,PROC000033
B2G00000361,COMP000033,2024-09-01,Meals,801.19,417420.9,0.0,2024-10-07,PROC000033
B2G00000362,COMP000033,2024-10-01,Meals,801.46,417560.91,0.0,2024-11-07,PROC000033
B2G00000363,COMP000033,2024-11-01,Meals,802.92,418323.06,0.0,2024-12-07,PROC000033
B2G00000364,COMP000034,2024-01-01,Meals,11428.07,5954018.68,0.0,2024-02-07,PROC000034
B2G00000365,COMP000034,2024-02-01,Meals,11430.56,5955324.95,0.0,2024-03-07,PROC000034
B2G00000366,COMP000034,2024-03-01,Meals,11433.7,5956955.9,0.0,2024-04-07,PROC000034
B2G00000367,COMP000034,2024-04-01,Meals,11414.61,5947014.57,0.0,2024-05-07,PROC000034
B2G00000368,COMP000034,2024-05-01,Meals,11429.72,5954882.94,0.0,2024-06-07,PROC000034
B2G00000369,COMP000034,2024-06-01,Meals,11421.43,5950562.84,0.0,2024-07-07,PROC000034
B2G00000370,COMP000034,2024-07-01,Meals,11429.06,5954540.91,0.0,2024-08-07,PROC000034
B2G00000371,COMP000034,2024-08-01,Meals,11432.66,5956407.3,0.0,2024-09-07,PROC000034
B2G00000372,COMP000034,2024-09-01,Meals,11419.0,5949304.39,0.0,2024-10-07,PROC000034
B2G00000373,COMP000034,2024-10-01,Meals,11425.63,5952757.85,0.0,2024-11-07,PROC000034
B2G00000374,COMP000034,2024-11-01,Meals,11422.02,5950871.38,0.0,2024-12-07,PROC000034
B2G00000375,COMP000035,2024-01-01,Meals,668.25,348156.33,0.0,2024-02-07,PROC000035
B2G00000376,COMP000035,2024-02-01,Meals,669.22,348667.08,0.0,2024-03-07,PROC000035
B2G00000377,COMP000035,2024-03-01,Meals,669.2,348650.72,0.0,2024-04-07,PROC000035
B2G00000378,COMP000035,2024-04-01,Meals,667.06,347540.53,0.0,2024-05-07,PROC000035
B2G00000379,COMP000035,2024-05-01,Meals,668.78,348432.1,0.0,2024-06-07,PROC000035
B2G00000380,COMP000035,2024-06-01,Meals,669.07,348586.54,0.0,2024-07-07,PROC000035
B2G00000381,COMP000035,2024-07-01,Meals,666.92,347466.1,0.0,2024-08-07,PROC000035
B2G00000382,COMP000035,2024-08-01,Meals,667.7,347873.27,0.0,2024-09-07,PROC000035
B2G00000383,COMP000035,2024-09-01,Meals,668.9,348494.43,0.0,2024-10-07,PROC000035
B2G00000384,COMP000035,2024-10-01,Meals,671.14,349664.98,0.0,2024-11-07,PROC000035
B2G00000385,COMP000035,2024-11-01,Meals,669.61,348865.31,0.0,2024-12-07,PROC000035
B2G00000386,COMP000036,2024-01-01,Meals,1211.4,631139.96,0.0,2024-02-07,PROC000036
B2G00000387,COMP000036,2024-02-01,Meals,1205.23,627924.41,0.0,2024-03-07,PROC000036
B2G00000388,COMP000036,2024-03-01,Meals,1205.37,627997.83,0.0,2024-04-07,PROC000036
B2G00000389,COMP000036,2024-04-01,Meals,1209.8,630303.79,0.0,2024-05-07,PROC000036
B2G00000390,COMP000036,2024-05-01,Meals,1210.56,630705.45,0.0,2024-06-07,PROC000036
B2G00000391,COMP000036,2024-06-01,Meals,1208.87,629823.43,0.0,2024-07-07,PROC000036
B2G00000392,COMP000036,2024-07-01,Meals,1212.42,631674.57,0.0,2024-08-07,PROC000036
B2G00000393,COMP000036,2024-08-01,Meals,1206.4,628538.08,0.0,2024-09-07,PROC000036
B2G00000394,COMP000036,2024-09-01,Meals,1208.3,629524.74,0.0,2024-10-07,PROC000036
B2G00000395,COMP000036,2024-10-01,Meals,1207.33,629022.99,0.0,2024-11-07,PROC000036
B2G00000396,COMP000036,2024-11-01,Meals,1204.4,627492.62,0.0,2024-12-07,PROC000036
B2G00000397,COMP000037,2024-01-01,Meals,5379.5,2802717.69,0.0,2024-02-07,PROC000037
B2G00000398,COMP000037,2024-02-01,Meals,5376.28,2801039.86,0.0,2024-03-07,PROC000037
B2G00000399,COMP000037,2024-03-01,Meals,5377.13,2801481.96,0.0,2024-04-07,PROC000037
B2G00000400,COMP000037,2024-04-01,Meals,5366.23,2795799.21,0.0,2024-05-07,PROC000037
B2G00000401,COMP000037,2024-05-01,Meals,5382.88,2804481.37,0.0,2024-06-07,PROC000037
B2G00000402,COMP000037,2024-06-01,Meals,5380.22,2803094.05,0.0,2024-07-07,PROC000037
B2G00000403,COMP000037,2024-07-01,Meals,5377.53,2801693.78,0.0,2024-08-07,PROC000037
B2G00000404,COMP000037,2024-08-01,Meals,5379.98,2802968.61,0.0,2024-09-07,PROC000037
B2G00000405,COMP000037,2024-09-01,Meals,5378.02,2801950.54,0.0,2024-10-07,PROC000037
B2G00000406,COMP000037,2024-10-01,Meals,5372.71,2799184.09,0.0,2024-11-07,PROC000037
B2G00000407,COMP000037,2024-11-01,Meals,5374.43,2800078.12,0.0,2024-12-07,PROC000037
B2G00000408,COMP000038,2024-01-01,Meals,4578.06,2385167.99,0.0,2024-02-07,PROC000038
B2G00000409,COMP000038,2024-02-01,Meals,4576.7,2384465.48,0.0,2024-03-07,PROC000038
B2G00000410,COMP000038,2024-03-01,Meals,4570.9,2381433.79,0.0,2024-04-07,PROC000038
B2G00000411,COMP000038,2024-04-01,Meals,4568.46,2380169.52,0.0,2024-05-07,PROC000038
B2G00000412,COMP000038,2024-05-01,Meals,4565.06,2378392.94,0.0,2024-06-07,PROC000038
B2G00000413,COMP000038,2024-06-01,Meals,4570.66,2381313.74,0.0,2024-07-07,PROC000038
B2G00000414,COMP000038,2024-07-01,Meals,4577.13,2384687.97,0.0,2024-08-07,PROC000038
B2G00000415,COMP000038,2024-08-01,Meals,4579.6,2385973.22,0.0,2024-09-07,PROC000038
B2G00000416,COMP000038,2024-09-01,Meals,4574.5,2383308.71,0.0,2024-10-07,PROC000038
B2G00000417,COMP000038,2024-10-01,Meals,4570.05,2380994.58,0.0,2024-11-07,PROC000038
B2G00000418,COMP000038,2024-11-01,Meals,4569.34,2380624.27,0.0,2024-12-07,PROC000038
B2G00000419,COMP000039,2024-01-01,Meals,2145.12,1117608.35,0.0,2024-02-07,PROC000039
B2G00000420,COMP000039,2024-02-01,Meals,2151.54,1120954.65,0.0,2024-03-07,PROC000039
B2G00000421,COMP000039,2024-03-01,Meals,2153.1,1121764.22,0.0,2024-04-07,PROC000039
B2G00000422,COMP000039,2024-04-01,Meals,2150.84,1120588.44,0.0,2024-05-07,PROC000039
B2G00000423,COMP000039,2024-05-01,Meals,2151.46,1120913.79,0.0,2024-06-07,PROC000039
B2G00000424,COMP000039,2024-06-01,Meals,2154.7,1122601.0,0.0,2024-07-07,PROC000039
B2G00000425,COMP000039,2024-07-01,Meals,2153.48,1121961.68,0.0,2024-08-07,PROC000039
B2G00000426,COMP000039,2024-08-01,Meals,2146.79,1118475.46,0.0,2024-09-07,PROC000039
B2G00000427,COMP000039,2024-09-01,Meals,2146.45,1118298.35,0.0,2024-10-07,PROC000039
B2G00000428,COMP000039,2024-10-01,Meals,2152.51,1121454.11,0.0,2024-11-07,PROC000039
B2G00000429,COMP000039,2024-11-01,Meals,2161.61,1126199.94,0.0,2024-12-07,PROC000039
B2G00000430,COMP000040,2024-01-01,Meals,7254.35,3779521.58,0.0,2024-02-07,PROC000040
B2G00000431,COMP000040,2024-02-01,Meals,7261.72,3783351.02,0.0,2024-03-07,PROC000040
B2G00000432,COMP000040,2024-03-01,Meals,7266.7,3785955.49,0.0,2024-04-07,PROC000040
B2G00000433,COMP000040,2024-04-01,Meals,7271.06,3788213.88,0.0,2024-05-07,PROC000040
B2G00000434,COMP000040,2024-05-01,Meals,7255.59,3780163.06,0.0,2024-06-07,PROC000040
B2G00000435,COMP000040,2024-06-01,Meals,7265.08,3785103.74,0.0,2024-07-07,PROC000040
B2G00000436,COMP000040,2024-07-01,Meals,7249.99,3777248.49,0.0,2024-08-07,PROC000040
B2G00000437,COMP000040,2024-08-01,Meals,7259.93,3782420.33,0.0,2024-09-07,PROC000040
B2G00000438,COMP000040,2024-09-01,Meals,7262.9,3783970.74,0.0,2024-10-07,PROC000040
B2G00000439,COMP000040,2024-10-01,Meals,7264.8,3784963.42,0.0,2024-11-07,PROC000040
B2G00000440,COMP000040,2024-11-01,Meals,7273.38,3789439.45,0.0,2024-12-07,PROC000040
B2G00000441,COMP000041,2024-01-01,Meals,5643.32,2940168.34,0.0,2024-02-07,PROC000041
B2G00000442,COMP000041,2024-02-01,Meals,5654.12,2945800.23,0.0,2024-03-07,PROC000041
B2G00000443,COMP000041,2024-03-01,Meals,5639.06,2937952.66,0.0,2024-04-07,PROC000041
B2G00000444,COMP000041,2024-04-01,Meals,5651.62,2944494.7,0.0,2024-05-07,PROC000041
B2G00000445,COMP000041,2024-05-01,Meals,5648.45,2942846.34,0.0,2024-06-07,PROC000041
B2G00000446,COMP000041,2024-06-01,Meals,5649.4,2943336.07,0.0,2024-07-07,PROC000041
B2G00000447,COMP000041,2024-07-01,Meals,5645.37,2941232.17,0.0,2024-08-07,PROC000041
B2G00000448,COMP000041,2024-08-01,Meals,5647.54,2942366.03,0.0,2024-09-07,PROC000041
B2G00000449,COMP000041,2024-09-01,Meals,5637.22,2936990.33,0.0,2024-10-07,PROC000041
B2G00000450,COMP000041,2024-10-01,Meals,5642.85,2939930.1,0.0,2024-11-07,PROC000041
B2G00000451,COMP000041,2024-11-01,Meals,5642.09,2939532.18,0.0,2024-12-07,PROC000041
B2G00000452,COMP000042,2024-01-01,Meals,7261.69,3783342.06,0.0,2024-02-07,PROC000042
B2G00000453,COMP000042,2024-02-01,Meals,7267.77,3786505.26,0.0,2024-03-07,PROC000042
B2G00000454,COMP000042,2024-03-01,Meals,7262.99,3784012.47,0.0,2024-04-07,PROC000042
B2G00000455,COMP000042,2024-04-01,Meals,7263.5,3784283.99,0.0,2024-05-07,PROC000042
B2G00000456,COMP000042,2024-05-01,Meals,7265.9,3785533.91,0.0,2024-06-07,PROC000042
B2G00000457,COMP000042,2024-06-01,Meals,7262.5,3783766.61,0.0,2024-07-07,PROC000042
B2G00000458,COMP000042,2024-07-01,Meals,7262.44,3783727.15,0.0,2024-08-07,PROC000042
B2G00000459,COMP000042,2024-08-01,Meals,7259.71,3782312.82,0.0,2024-09-07,PROC000042
B2G00000460,COMP000042,2024-09-01,Meals,7266.21,3785696.79,0.0,2024-10-07,PROC000042
B2G00000461,COMP000042,2024-10-01,Meals,7261.21,3783091.49,0.0,2024-11-07,PROC000042
B2G00000462,COMP000042,2024-11-01,Meals,7266.43,3785813.0,0.0,2024-12-07,PROC000042
B2G00000463,COMP000043,2024-01-01,Meals,1338.44,697332.05,0.0,2024-02-07,PROC000043
B2G00000464,COMP000043,2024-02-01,Meals,1339.16,697703.14,0.0,2024-03-07,PROC000043
B2G00000465,COMP000043,2024-03-01,Meals,1335.22,695648.01,0.0,2024-04-07,PROC000043
B2G00000466,COMP000043,2024-04-01,Meals,1332.28,694118.95,0.0,2024-05-07,PROC000043
B2G00000467,COMP000043,2024-05-01,Meals,1338.68,697449.48,0.0,2024-06-07,PROC000043
B2G00000468,COMP000043,2024-06-01,Meals,1334.58,695315.27,0.0,2024-07-07,PROC000043
B2G00000469,COMP000043,2024-07-01,Meals,1337.58,696883.17,0.0,2024-08-07,PROC000043
B2G00000470,COMP000043,2024-08-01,Meals,1335.03,695550.42,0.0,2024-09-07,PROC000043
B2G00000471,COMP000043,2024-09-01,Meals,1338.06,697126.93,0.0,2024-10-07,PROC000043
B2G00000472,COMP000043,2024-10-01,Meals,1334.45,695244.9,0.0,2024-11-07,PROC000043
B2G00000473,COMP000043,2024-11-01,Meals,1339.28,697764.32,0.0,2024-12-07,PROC000043
B2G00000474,COMP000044,2024-01-01,Meals,7489.57,3902068.12,0.0,2024-02-07,PROC000044
B2G00000475,COMP000044,2024-02-01,Meals,7499.21,3907085.74,0.0,2024-03-07,PROC000044
B2G00000476,COMP000044,2024-03-01,Meals,7481.84,3898037.4,0.0,2024-04-07,PROC000044
B2G00000477,COMP000044,2024-04-01,Meals,7500.82,3907926.5,0.0,2024-05-07,PROC000044
B2G00000478,COMP000044,2024-05-01,Meals,7489.07,3901805.61,0.0,2024-06-07,PROC000044
B2G00000479,COMP000044,2024-06-01,Meals,7487.04,3900733.57,0.0,2024-07-07,PROC000044
B2G00000480,COMP000044,2024-07-01,Meals,7490.3,3902444.67,0.0,2024-08-07,PROC000044
B2G00000481,COMP000044,2024-08-01,Meals,7490.82,3902711.8,0.0,2024-09-07,PROC000044
B2G00000482,COMP000044,2024-09-01,Meals,7487.8,3901141.91,0.0,2024-10-07,PROC000044
B2G00000483,COMP000044,2024-10-01,Meals,7492.88,3903792.61,0.0,2024-11-07,PROC000044
B2G00000484,COMP000044,2024-11-01,Meals,7480.9,3897537.22,0.0,2024-12-07,PROC000044
B2G00000485,COMP000045,2024-01-01,Meals,939.67,489569.17,0.0,2024-02-07,PROC000045
B2G00000486,COMP000045,2024-02-01,Meals,938.72,489076.89,0.0,2024-03-07,PROC000045
B2G00000487,COMP000045,2024-03-01,Meals,937.61,488495.75,0.0,2024-04-07,PROC000045
B2G00000488,COMP000045,2024-04-01,Meals,937.95,488674.95,0.0,2024-05-07,PROC000045
B2G00000489,COMP000045,2024-05-01,Meals,939.62,489547.88,0.0,2024-06-07,PROC000045
B2G00000490,COMP000045,2024-06-01,Meals,939.32,489385.3,0.0,2024-07-07,PROC000045
B2G00000491,COMP000045,2024-07-01,Meals,944.22,491940.61,0.0,2024-08-07,PROC000045
B2G00000492,COMP000045,2024-08-01,Meals,938.36,488887.69,0.0,2024-09-07,PROC000045
B2G00000493,COMP000045,2024-09-01,Meals,938.3,488857.38,0.0,2024-10-07,PROC000045
B2G00000494,COMP000045,2024-10-01,Meals,939.16,489304.04,0.0,2024-11-07,PROC000045
B2G00000495,COMP000045,2024-11-01,Meals,941.3,490416.2,0.0,2024-12-07,PROC000045
B2G00000496,COMP000046,2024-01-01,Meals,1066.5,555648.35,0.0,2024-02-07,PROC000046
B2G00000497,COMP000046,2024-02-01,Meals,1069.56,557239.85,0.0,2024-03-07,PROC000046
B2G00000498,COMP000046,2024-03-01,Meals,1071.24,558119.09,0.0,2024-04-07,PROC000046
B2G00000499,COMP000046,2024-04-01,Meals,1071.96,558491.08,0.0,2024-05-07,PROC000046
B2G00000500,COMP000046,2024-05-01,Meals,1068.27,556568.06,0.0,2024-06-07,PROC000046
B2G00000501,COMP000046,2024-06-01,Meals,1067.67,556255.42,0.0,2024-07-07,PROC000046
B2G00000502,COMP000046,2024-07-01,Meals,1068.17,556515.48,0.0,2024-08-07,PROC000046
B2G00000503,COMP000046,2024-08-01,Meals,1068.29,556580.78,0.0,2024-09-07,PROC000046
B2G00000504,COMP000046,2024-09-01,Meals,1069.7,557312.66,0.0,2024-10-07,PROC000046
B2G00000505,COMP000046,2024-10-01,Meals,1069.5,557210.79,0.0,2024-11-07,PROC000046
B2G00000506,COMP000046,2024-11-01,Meals,1068.32,556594.73,0.0,2024-12-07,PROC000046
B2G00000507,COMP000047,2024-01-01,Meals,5913.4,3080878.05,0.0,2024-02-07,PROC000047
B2G00000508,COMP000047,2024-02-01,Meals,5906.28,3077173.82,0.0,2024-03-07,PROC000047
B2G00000509,COMP000047,2024-03-01,Meals,5913.36,3080860.97,0.0,2024-04-07,PROC000047
B2G00000510,COMP000047,2024-04-01,Meals,5909.33,3078762.4,0.0,2024-05-07,PROC000047
B2G00000511,COMP000047,2024-05-01,Meals,5916.08,3082269.53,0.0,2024-06-07,PROC000047
B2G00000512,COMP000047,2024-06-01,Meals,5910.94,3079602.04,0.0,2024-07-07,PROC000047
B2G00000513,COMP000047,2024-07-01,Meals,5906.3,3077186.91,0.0,2024-08-07,PROC000047
B2G00000514,COMP000047,2024-08-01,Meals,5917.11,3082813.41,0.0,2024-09-07,PROC000047
B2G00000515,COMP000047,2024-09-01,Meals,5905.39,3076708.79,0.0,2024-10-07,PROC000047
B2G00000516,COMP000047,2024-10-01,Meals,5911.99,3080147.42,0.0,2024-11-07,PROC000047
B2G00000517,COMP000047,2024-11-01,Meals,5909.2,3078690.58,0.0,2024-12-07,PROC000047
B2G00000518,COMP000048,2024-01-01,Meals,531.55,276938.05,0.0,2024-02-07,PROC000048
B2G00000519,COMP000048,2024-02-01,Meals,534.28,278358.89,0.0,2024-03-07,PROC000048
B2G00000520,COMP000048,2024-03-01,Meals,533.19,277790.27,0.0,2024-04-07,PROC000048
B2G00000521,COMP000048,2024-04-01,Meals,534.68,278566.48,0.0,2024-05-07,PROC000048
B2G00000522,COMP000048,2024-05-01,Meals,530.37,276319.63,0.0,2024-06-07,PROC000048
B2G00000523,COMP000048,2024-06-01,Meals,533.92,278169.97,0.0,2024-07-07,PROC000048
B2G00000524,COMP000048,2024-07-01,Meals,534.12,278272.88,0.0,2024-08-07,PROC000048
B2G00000525,COMP000048,2024-08-01,Meals,531.9,277120.3,0.0,2024-09-07,PROC000048
B2G00000526,COMP000048,2024-09-01,Meals,532.86,277618.58,0.0,2024-10-07,PROC000048
B2G00000527,COMP000048,2024-10-01,Meals,530.95,276623.33,0.0,2024-11-07,PROC000048
B2G00000528,COMP000048,2024-11-01,Meals,533.78,278095.18,0.0,2024-12-07,PROC000048
B2G00000529,COMP000049,2024-01-01,Meals,799.05,416301.84,0.0,2024-02-07,PROC000049
B2G00000530,COMP000049,2024-02-01,Meals,800.21,416910.16,0.0,2024-03-07,PROC000049
B2G00000531,COMP000049,2024-03-01,Meals,799.73,416659.38,0.0,2024-04-07,PROC000049
B2G00000532,COMP000049,2024-04-01,Meals,801.14,417393.97,0.0,2024-05-07,PROC000049
B2G00000533,COMP000049,2024-05-01,Meals,800.44,417025.09,0.0,2024-06-07,PROC000049
