InvoiceID,SupplierID,CompanyID,GoodsCode,Quantity,UnitPrice,TotalAmount,TotalAmountVAT,InvoiceDate
B2B00000302,SUPP_001,COMP000003,1601,11.315,83.93,949.7,237.42,2024-06-03
B2B00000303,SUPP_001,COMP000003,1602,33.976,118.31,4019.69,1004.92,2024-06-03
B2B00000304,SUPP_001,COMP000003,1901,21.691,24.72,536.2,134.05,2024-06-03
B2B00000305,SUPP_001,COMP000003,2005,17.01,34.59,588.36,147.09,2024-06-03
B2B00000306,SUPP_001,COMP000003,2104,25.894,44.39,1149.45,287.36,2024-06-03
B2B00000307,SUPP_001,COMP000003,2710,145.383,15.26,2218.55,554.64,2024-06-03
B2B00000308,SUPP_001,COMP000003,3923,11.186,21.71,242.84,60.71,2024-06-03
B2B00000309,SUPP_001,COMP000003,401,10.702,11.85,126.81,31.7,2024-07-01
B2B00000310,SUPP_001,COMP000003,702,13.255,34.53,457.7,114.42,2024-07-01
B2B00000311,SUPP_001,COMP000003,703,4.265,27.65,117.94,29.48,2024-07-01
B2B00000312,SUPP_001,COMP000003,1512,2.197,17.81,39.12,9.78,2024-07-01
B2B00000313,SUPP_001,COMP000003,1601,10.715,83.93,899.29,224.82,2024-07-01
B2B00000314,SUPP_001,COMP000003,1602,33.202,118.31,3928.09,982.02,2024-07-01
B2B00000315,SUPP_001,COMP000003,1901,20.992,24.72,518.92,129.73,2024-07-01
B2B00000316,SUPP_001,COMP000003,2005,17.646,34.59,610.37,152.59,2024-07-01
B2B00000317,SUPP_001,COMP000003,2104,24.971,44.39,1108.45,277.11,2024-07-01
B2B00000318,SUPP_001,COMP000003,2710,137.29,15.26,2095.05,523.76,2024-07-01
B2B00000319,SUPP_001,COMP000003,3923,11.039,21.71,239.66,59.92,2024-07-01
B2B00000320,SUPP_001,COMP000003,401,11.016,11.86,130.65,32.66,2024-08-05
B2B00000321,SUPP_001,COMP000003,702,13.074,34.51,451.18,112.8,2024-08-05
B2B00000322,SUPP_001,COMP000003,703,4.135,27.58,114.04,28.51,2024-08-05
B2B00000323,SUPP_001,COMP000003,1512,2.115,17.81,37.67,9.42,2024-08-05
B2B00000324,SUPP_001,COMP000003,1601,10.339,84.25,871.02,217.76,2024-08-05
B2B00000325,SUPP_001,COMP000003,1602,34.262,118.68,4066.17,1016.54,2024-08-05
B2B00000326,SUPP_001,COMP000003,1901,20.82,24.69,514.06,128.51,2024-08-05
B2B00000327,SUPP_001,COMP000003,2005,17.438,34.72,605.45,151.36,2024-08-05
B2B00000328,SUPP_001,COMP000003,2104,27.355,44.23,1209.93,302.48,2024-08-05
B2B00000329,SUPP_001,COMP000003,2710,135.736,15.26,2071.34,517.84,2024-08-05
B2B00000330,SUPP_001,COMP000003,3923,10.346,21.67,224.19,56.05,2024-08-05
B2B00000331,SUPP_001,COMP000003,401,10.416,11.86,123.54,30.88,2024-09-02
B2B00000332,SUPP_001,COMP000003,702,12.787,34.51,441.26,110.32,2024-09-02
B2B00000333,SUPP_001,COMP000003,703,4.563,27.58,125.85,31.46,2024-09-02
B2B00000334,SUPP_001,COMP000003,1512,2.119,17.81,37.73,9.43,2024-09-02
B2B00000335,SUPP_001,COMP000003,1601,10.498,84.25,884.42,221.1,2024-09-02
B2B00000336,SUPP_001,COMP000003,1602,32.882,118.68,3902.48,975.62,2024-09-02
B2B00000337,SUPP_001,COMP000003,1901,21.805,24.69,538.37,134.59,2024-09-02
B2B00000338,SUPP_001,COMP000003,2005,18.114,34.72,628.91,157.23,2024-09-02
B2B00000339,SUPP_001,COMP000003,2104,26.514,44.23,1172.69,293.17,2024-09-02
B2B00000340,SUPP_001,COMP000003,2710,140.862,15.26,2149.55,537.39,2024-09-02
B2B00000341,SUPP_001,COMP000003,3923,11.025,21.67,238.91,59.73,2024-09-02
B2B00000342,SUPP_001,COMP000003,401,10.58,11.87,125.59,31.4,2024-10-07
B2B00000343,SUPP_001,COMP000003,702,12.434,34.66,430.95,107.74,2024-10-07
B2B00000344,SUPP_001,COMP000003,703,4.532,27.49,124.59,31.15,2024-10-07
B2B00000345,SUPP_001,COMP000003,1512,2.214,17.78,39.37,9.84,2024-10-07
B2B00000346,SUPP_001,COMP000003,1601,10.365,84.56,876.45,219.11,2024-10-07
B2B00000347,SUPP_001,COMP000003,1602,32.597,119.0,3879.0,969.75,2024-10-07
B2B00000348,SUPP_001,COMP000003,1901,21.807,24.76,539.94,134.99,2024-10-07
B2B00000349,SUPP_001,COMP000003,2005,16.888,34.63,584.84,146.21,2024-10-07
B2B00000350,SUPP_001,COMP000003,2104,25.849,44.25,1143.81,285.95,2024-10-07
B2B00000351,SUPP_001,COMP000003,2710,134.71,15.24,2052.98,513.24,2024-10-07
B2B00000352,SUPP_001,COMP000003,3923,10.433,21.63,225.67,56.42,2024-10-07
B2B00000353,SUPP_001,COMP000003,401,11.336,11.87,134.55,33.64,2024-11-04
B2B00000354,SUPP_001,COMP000003,702,13.003,34.66,450.7,112.68,2024-11-04
B2B00000355,SUPP_001,COMP000003,703,4.434,27.49,121.89,30.47,2024-11-04
B2B00000356,SUPP_001,COMP000003,1512,2.152,17.78,38.26,9.56,2024-11-04
B2B00000357,SUPP_001,COMP000003,1601,10.634,84.56,899.23,224.81,2024-11-04
B2B00000358,SUPP_001,COMP000003,1602,31.525,119.0,3751.49,937.87,2024-11-04
B2B00000359,SUPP_001,COMP000003,1901,21.896,24.76,542.14,135.54,2024-11-04
B2B00000360,SUPP_001,COMP000003,2005,17.817,34.63,617.0,154.25,2024-11-04
B2B00000361,SUPP_001,COMP000003,2104,25.609,44.25,1133.18,283.3,2024-11-04
B2B00000362,SUPP_001,COMP000003,2710,134.845,15.24,2055.04,513.76,2024-11-04
B2B00000363,SUPP_001,COMP000003,3923,11.399,21.63,246.55,61.64,2024-11-04
B2B00000364,SUPP_001,COMP000004,401,48.503,11.96,580.1,145.02,2024-01-01
B2B00000365,SUPP_001,COMP000004,702,57.196,34.9,1996.14,499.04,2024-01-01
B2B00000366,SUPP_001,COMP000004,703,19.185,27.92,535.63,133.91,2024-01-01
B2B00000367,SUPP_001,COMP000004,1512,10.024,17.95,179.93,44.98,2024-01-01
B2B00000368,SUPP_001,COMP000004,1601,51.291,84.74,4346.39,1086.6,2024-01-01
B2B00000369,SUPP_001,COMP000004,1602,151.608,119.64,18138.4,4534.6,2024-01-01
B2B00000370,SUPP_001,COMP000004,1901,96.757,24.92,2411.2,602.8,2024-01-01
B2B00000371,SUPP_001,COMP000004,2005,78.729,34.9,2747.65,686.91,2024-01-01
B2B00000372,SUPP_001,COMP000004,2104,115.689,44.86,5189.81,1297.45,2024-01-01
B2B00000373,SUPP_001,COMP000004,2710,674.825,15.45,10426.04,2606.51,2024-01-01
B2B00000374,SUPP_001,COMP000004,3923,51.668,21.93,1133.07,283.27,2024-01-01
B2B00000375,SUPP_001,COMP000004,401,51.602,11.96,617.16,154.29,2024-02-05
B2B00000376,SUPP_001,COMP000004,702,56.941,34.9,1987.24,496.81,2024-02-05
B2B00000377,SUPP_001,COMP000004,703,20.534,27.92,573.31,143.33,2024-02-05
B2B00000378,SUPP_001,COMP000004,1512,10.337,17.95,185.55,46.39,2024-02-05
B2B00000379,SUPP_001,COMP000004,1601,49.879,84.74,4226.71,1056.68,2024-02-05
B2B00000380,SUPP_001,COMP000004,1602,143.591,119.64,17179.24,4294.81,2024-02-05
B2B00000381,SUPP_001,COMP000004,1901,100.739,24.92,2510.41,627.6,2024-02-05
B2B00000382,SUPP_001,COMP000004,2005,79.246,34.9,2765.68,691.42,2024-02-05
B2B00000383,SUPP_001,COMP000004,2104,122.078,44.86,5476.4,1369.1,2024-02-05
B2B00000384,SUPP_001,COMP000004,2710,653.512,15.45,10096.76,2524.19,2024-02-05
B2B00000385,SUPP_001,COMP000004,3923,51.372,21.93,1126.59,281.65,2024-02-05
B2B00000386,SUPP_001,COMP000004,401,48.688,11.96,582.31,145.58,2024-03-04
B2B00000387,SUPP_001,COMP000004,702,57.946,34.9,2022.31,505.58,2024-03-04
B2B00000388,SUPP_001,COMP000004,703,19.87,27.92,554.77,138.69,2024-03-04
B2B00000389,SUPP_001,COMP000004,1512,9.552,17.95,171.46,42.86,2024-03-04
B2B00000390,SUPP_001,COMP000004,1601,51.51,84.74,4364.98,1091.24,2024-03-04
B2B00000391,SUPP_001,COMP000004,1602,141.954,119.64,16983.32,4245.83,2024-03-04
B2B00000392,SUPP_001,COMP000004,1901,96.829,24.92,2412.97,603.24,2024-03-04
B2B00000393,SUPP_001,COMP000004,2005,79.615,34.9,2778.58,694.64,2024-03-04
B2B00000394,SUPP_001,COMP000004,2104,122.505,44.86,5495.59,1373.9,2024-03-04
B2B00000395,SUPP_001,COMP000004,2710,658.555,15.45,10174.67,2543.67,2024-03-04
B2B00000396,SUPP_001,COMP000004,3923,50.291,21.93,1102.88,275.72,2024-03-04
B2B00000397,SUPP_001,COMP000004,401,48.416,11.96,579.06,144.76,2024-04-01
B2B00000398,SUPP_001,COMP000004,702,59.004,34.9,2059.23,514.81,2024-04-01
B2B00000399,SUPP_001,COMP000004,703,20.356,27.92,568.34,142.08,2024-04-01
B2B00000400,SUPP_001,COMP000004,1512,9.502,17.95,170.55,42.64,2024-04-01
B2B00000401,SUPP_001,COMP000004,1601,48.892,84.74,4143.14,1035.79,2024-04-01
B2B00000402,SUPP_001,COMP000004,1602,151.283,119.64,18099.55,4524.89,2024-04-01
B2B00000403,SUPP_001,COMP000004,1901,98.237,24.92,2448.06,612.02,2024-04-01
B2B00000404,SUPP_001,COMP000004,2005,79.453,34.9,2772.91,693.23,2024-04-01
B2B00000405,SUPP_001,COMP000004,2104,114.852,44.86,5152.26,1288.06,2024-04-01
B2B00000406,SUPP_001,COMP000004,2710,639.845,15.45,9885.6,2471.4,2024-04-01
B2B00000407,SUPP_001,COMP000004,3923,47.948,21.93,1051.51,262.88,2024-04-01
B2B00000408,SUPP_001,COMP000004,401,48.161,11.95,575.53,143.88,2024-05-06
B2B00000409,SUPP_001,COMP000004,702,62.087,34.85,2163.74,540.93,2024-05-06
B2B00000410,SUPP_001,COMP000004,703,20.449,27.91,570.73,142.68,2024-05-06
B2B00000411,SUPP_001,COMP000004,1512,9.987,17.98,179.57,44.89,2024-05-06
B2B00000412,SUPP_001,COMP000004,1601,51.093,84.7,4327.58,1081.9,2024-05-06
B2B00000413,SUPP_001,COMP000004,1602,152.647,119.39,18224.53,4556.13,2024-05-06
B2B00000414,SUPP_001,COMP000004,1901,100.2,24.94,2498.98,624.74,2024-05-06
B2B00000415,SUPP_001,COMP000004,2005,81.37,34.9,2839.82,709.96,2024-05-06
B2B00000416,SUPP_001,COMP000004,2104,115.022,44.8,5153.0,1288.25,2024-05-06
B2B00000417,SUPP_001,COMP000004,2710,663.376,15.4,10215.99,2554.0,2024-05-06
B2B00000418,SUPP_001,COMP000004,3923,50.193,21.9,1099.22,274.8,2024-05-06
B2B00000419,SUPP_001,COMP000004,401,47.924,11.95,572.69,143.17,2024-06-03
B2B00000420,SUPP_001,COMP000004,702,61.51,34.85,2143.63,535.91,2024-06-03
B2B00000421,SUPP_001,COMP000004,703,20.631,27.91,575.81,143.95,2024-06-03
B2B00000422,SUPP_001,COMP000004,1512,10.141,17.98,182.34,45.58,2024-06-03
B2B00000423,SUPP_001,COMP000004,1601,51.743,84.7,4382.62,1095.66,2024-06-03
B2B00000424,SUPP_001,COMP000004,1602,143.372,119.39,17117.18,4279.3,2024-06-03
B2B00000425,SUPP_001,COMP000004,1901,98.332,24.94,2452.4,613.1,2024-06-03
B2B00000426,SUPP_001,COMP000004,2005,76.885,34.9,2683.28,670.82,2024-06-03
B2B00000427,SUPP_001,COMP000004,2104,116.041,44.8,5198.63,1299.66,2024-06-03
B2B00000428,SUPP_001,COMP000004,2710,631.797,15.4,9729.67,2432.42,2024-06-03
B2B00000429,SUPP_001,COMP000004,3923,49.992,21.9,1094.83,273.71,2024-06-03
B2B00000430,SUPP_001,COMP000004,401,49.644,11.95,593.24,148.31,2024-07-01
B2B00000431,SUPP_001,COMP000004,702,57.988,34.85,2020.87,505.22,2024-07-01
B2B00000432,SUPP_001,COMP000004,703,19.79,27.91,552.33,138.08,2024-07-01
B2B00000433,SUPP_001,COMP000004,1512,9.82,17.98,176.56,44.14,2024-07-01
B2B00000434,SUPP_001,COMP000004,1601,49.914,84.7,4227.73,1056.93,2024-07-01
B2B00000435,SUPP_001,COMP000004,1602,149.378,119.39,17834.24,4458.56,2024-07-01
B2B00000436,SUPP_001,COMP000004,1901,99.947,24.94,2492.69,623.17,2024-07-01
B2B00000437,SUPP_001,COMP000004,2005,81.193,34.9,2833.64,708.41,2024-07-01
B2B00000438,SUPP_001,COMP000004,2104,114.075,44.8,5110.57,1277.64,2024-07-01
B2B00000439,SUPP_001,COMP000004,2710,670.262,15.4,10322.03,2580.51,2024-07-01
B2B00000440,SUPP_001,COMP000004,3923,51.38,21.9,1125.22,281.3,2024-07-01
B2B00000441,SUPP_001,COMP000004,401,50.875,11.96,608.47,152.12,2024-08-05
B2B00000442,SUPP_001,COMP000004,702,58.38,34.83,2033.39,508.35,2024-08-05
B2B00000443,SUPP_001,COMP000004,703,19.089,27.83,531.25,132.81,2024-08-05
B2B00000444,SUPP_001,COMP000004,1512,9.551,17.98,171.73,42.93,2024-08-05
B2B00000445,SUPP_001,COMP000004,1601,48.013,85.01,4081.57,1020.39,2024-08-05
B2B00000446,SUPP_001,COMP000004,1602,146.169,119.76,17505.19,4376.3,2024-08-05
B2B00000447,SUPP_001,COMP000004,1901,99.104,24.92,2469.66,617.42,2024-08-05
B2B00000448,SUPP_001,COMP000004,2005,83.396,35.03,2921.35,730.34,2024-08-05
B2B00000449,SUPP_001,COMP000004,2104,123.574,44.64,5516.35,1379.09,2024-08-05
B2B00000450,SUPP_001,COMP000004,2710,621.516,15.4,9571.35,2392.84,2024-08-05
B2B00000451,SUPP_001,COMP000004,3923,49.508,21.86,1082.24,270.56,2024-08-05
B2B00000452,SUPP_001,COMP000004,401,51.062,11.96,610.7,152.68,2024-09-02
B2B00000453,SUPP_001,COMP000004,702,57.443,34.83,2000.75,500.19,2024-09-02
B2B00000454,SUPP_001,COMP000004,703,19.12,27.83,532.11,133.03,2024-09-02
B2B00000455,SUPP_001,COMP000004,1512,9.971,17.98,179.27,44.82,2024-09-02
B2B00000456,SUPP_001,COMP000004,1601,50.163,85.01,4264.39,1066.1,2024-09-02
B2B00000457,SUPP_001,COMP000004,1602,153.674,119.76,18404.03,4601.01,2024-09-02
B2B00000458,SUPP_001,COMP000004,1901,100.128,24.92,2495.19,623.8,2024-09-02
B2B00000459,SUPP_001,COMP000004,2005,82.296,35.03,2882.84,720.71,2024-09-02
B2B00000460,SUPP_001,COMP000004,2104,124.146,44.64,5541.87,1385.47,2024-09-02
B2B00000461,SUPP_001,COMP000004,2710,654.742,15.4,10083.02,2520.76,2024-09-02
B2B00000462,SUPP_001,COMP000004,3923,48.364,21.86,1057.23,264.31,2024-09-02
B2B00000463,SUPP_001,COMP000004,401,48.782,11.97,583.92,145.98,2024-10-07
B2B00000464,SUPP_001,COMP000004,702,62.399,34.97,2182.08,545.52,2024-10-07
B2B00000465,SUPP_001,COMP000004,703,20.837,27.74,578.02,144.5,2024-10-07
B2B00000466,SUPP_001,COMP000004,1512,10.246,17.95,183.92,45.98,2024-10-07
B2B00000467,SUPP_001,COMP000004,1601,47.303,85.33,4036.33,1009.08,2024-10-07
B2B00000468,SUPP_001,COMP000004,1602,142.877,120.09,17158.14,4289.54,2024-10-07
B2B00000469,SUPP_001,COMP000004,1901,95.485,24.98,2385.22,596.3,2024-10-07
B2B00000470,SUPP_001,COMP000004,2005,79.672,34.94,2783.75,695.94,2024-10-07
B2B00000471,SUPP_001,COMP000004,2104,114.577,44.66,5116.99,1279.25,2024-10-07
B2B00000472,SUPP_001,COMP000004,2710,633.619,15.38,9745.06,2436.26,2024-10-07
B2B00000473,SUPP_001,COMP000004,3923,48.631,21.82,1061.14,265.29,2024-10-07
B2B00000474,SUPP_001,COMP000004,401,50.698,11.97,606.85,151.71,2024-11-04
B2B00000475,SUPP_001,COMP000004,702,59.082,34.97,2066.11,516.53,2024-11-04
B2B00000476,SUPP_001,COMP000004,703,19.347,27.74,536.68,134.17,2024-11-04
B2B00000477,SUPP_001,COMP000004,1512,9.455,17.95,169.72,42.43,2024-11-04
B2B00000478,SUPP_001,COMP000004,1601,52.119,85.33,4447.34,1111.84,2024-11-04
B2B00000479,SUPP_001,COMP000004,1602,154.707,120.09,18578.8,4644.7,2024-11-04
B2B00000480,SUPP_001,COMP000004,1901,103.36,24.98,2581.93,645.48,2024-11-04
B2B00000481,SUPP_001,COMP000004,2005,82.996,34.94,2899.87,724.97,2024-11-04
B2B00000482,SUPP_001,COMP000004,2104,122.763,44.66,5482.61,1370.65,2024-11-04
B2B00000483,SUPP_001,COMP000004,2710,634.228,15.38,9754.43,2438.61,2024-11-04
B2B00000484,SUPP_001,COMP000004,3923,49.185,21.82,1073.22,268.3,2024-11-04
B2B00000485,SUPP_001,COMP000005,401,64.957,12.35,802.22,200.56,2024-01-01
B2B00000486,SUPP_001,COMP000005,702,76.591,36.02,2758.8,689.7,2024-01-01
B2B00000487,SUPP_001,COMP000005,703,25.747,28.81,741.78,185.44,2024-01-01
B2B00000488,SUPP_001,COMP000005,1512,11.879,18.52,220.0,55.0,2024-01-01
B2B00000489,SUPP_001,COMP000005,1601,62.065,87.46,5428.19,1357.05,2024-01-01
B2B00000490,SUPP_001,COMP000005,1602,183.847,123.48,22701.38,5675.34,2024-01-01
B2B00000491,SUPP_001,COMP000005,1901,126.612,25.72,3256.46,814.12,2024-01-01
B2B00000492,SUPP_001,COMP000005,2005,98.061,36.02,3532.16,883.04,2024-01-01
B2B00000493,SUPP_001,COMP000005,2104,156.053,46.3,7225.23,1806.31,2024-01-01
B2B00000494,SUPP_001,COMP000005,2710,778.165,15.95,12411.73,3102.93,2024-01-01
B2B00000495,SUPP_001,COMP000005,3923,59.965,22.64,1357.6,339.4,2024-01-01
B2B00000496,SUPP_001,COMP000005,401,62.345,12.35,769.96,192.49,2024-02-05
B2B00000497,SUPP_001,COMP000005,702,71.299,36.02,2568.17,642.04,2024-02-05
B2B00000498,SUPP_001,COMP000005,703,24.795,28.81,714.33,178.58,2024-02-05
B2B00000499,SUPP_001,COMP000005,1512,12.868,18.52,238.31,59.58,2024-02-05
B2B00000500,SUPP_001,COMP000005,1601,59.317,87.46,5187.89,1296.97,2024-02-05
B2B00000501,SUPP_001,COMP000005,1602,185.307,123.48,22881.73,5720.43,2024-02-05
B2B00000502,SUPP_001,COMP000005,1901,125.105,25.72,3217.71,804.43,2024-02-05
B2B00000503,SUPP_001,COMP000005,2005,102.132,36.02,3678.78,919.7,2024-02-05
B2B00000504,SUPP_001,COMP000005,2104,144.147,46.3,6674.03,1668.51,2024-02-05
B2B00000505,SUPP_001,COMP000005,2710,809.48,15.95,12911.2,3227.8,2024-02-05
B2B00000506,SUPP_001,COMP000005,3923,61.992,22.64,1403.49,350.87,2024-02-05
B2B00000507,SUPP_001,COMP000005,401,61.659,12.35,761.49,190.37,2024-03-04
B2B00000508,SUPP_001,COMP000005,702,70.967,36.02,2556.24,639.06,2024-03-04
B2B00000509,SUPP_001,COMP000005,703,25.957,28.81,747.82,186.96,2024-03-04
B2B00000510,SUPP_001,COMP000005,1512,11.893,18.52,220.25,55.06,2024-03-04
B2B00000511,SUPP_001,COMP000005,1601,59.874,87.46,5236.56,1309.14,2024-03-04
B2B00000512,SUPP_001,COMP000005,1602,189.094,123.48,23349.29,5837.32,2024-03-04
B2B00000513,SUPP_001,COMP000005,1901,129.162,25.72,3322.05,830.51,2024-03-04
B2B00000514,SUPP_001,COMP000005,2005,100.344,36.02,3614.39,903.6,2024-03-04
B2B00000515,SUPP_001,COMP000005,2104,152.404,46.3,7056.29,1764.07,2024-03-04
B2B00000516,SUPP_001,COMP000005,2710,801.4,15.95,12782.33,3195.58,2024-03-04
B2B00000517,SUPP_001,COMP000005,3923,63.717,22.64,1442.56,360.64,2024-03-04
B2B00000518,SUPP_001,COMP000005,401,62.563,12.35,772.65,193.16,2024-04-01
B2B00000519,SUPP_001,COMP000005,702,72.659,36.02,2617.18,654.29,2024-04-01
B2B00000520,SUPP_001,COMP000005,703,25.444,28.81,733.05,183.26,2024-04-01
B2B00000521,SUPP_001,COMP000005,1512,12.105,18.52,224.18,56.04,2024-04-01
B2B00000522,SUPP_001,COMP000005,1601,62.259,87.46,5445.21,1361.3,2024-04-01
B2B00000523,SUPP_001,COMP000005,1602,190.241,123.48,23490.93,5872.73,2024-04-01
B2B00000524,SUPP_001,COMP000005,1901,120.471,25.72,3098.52,774.63,2024-04-01
B2B00000525,SUPP_001,COMP000005,2005,96.398,36.02,3472.24,868.06,2024-04-01
B2B00000526,SUPP_001,COMP000005,2104,144.841,46.3,6706.15,1676.54,2024-04-01
B2B00000527,SUPP_001,COMP000005,2710,812.148,15.95,12953.76,3238.44,2024-04-01
B2B00000528,SUPP_001,COMP000005,3923,59.89,22.64,1355.91,338.98,2024-04-01
B2B00000529,SUPP_001,COMP000005,401,63.849,12.34,787.9,196.98,2024-05-06
B2B00000530,SUPP_001,COMP000005,702,76.519,35.96,2751.61,687.9,2024-05-06
B2B00000531,SUPP_001,COMP000005,703,23.708,28.8,682.8,170.7,2024-05-06
B2B00000532,SUPP_001,COMP000005,1512,11.938,18.55,221.44,55.36,2024-05-06
B2B00000533,SUPP_001,COMP000005,1601,60.437,87.41,5282.83,1320.71,2024-05-06
B2B00000534,SUPP_001,COMP000005,1602,177.919,123.22,21923.13,5480.78,2024-05-06
B2B00000535,SUPP_001,COMP000005,1901,124.705,25.75,3211.16,802.79,2024-05-06
B2B00000536,SUPP_001,COMP000005,2005,98.895,36.03,3563.19,890.8,2024-05-06
B2B00000537,SUPP_001,COMP000005,2104,149.87,46.23,6928.47,1732.12,2024-05-06
B2B00000538,SUPP_001,COMP000005,2710,777.842,15.9,12367.69,3091.92,2024-05-06
B2B00000539,SUPP_001,COMP000005,3923,59.226,22.61,1339.09,334.77,2024-05-06
B2B00000540,SUPP_001,COMP000005,401,61.758,12.34,762.09,190.52,2024-06-03
B2B00000541,SUPP_001,COMP000005,702,76.055,35.96,2734.94,683.74,2024-06-03
B2B00000542,SUPP_001,COMP000005,703,24.644,28.8,709.74,177.44,2024-06-03
B2B00000543,SUPP_001,COMP000005,1512,13.045,18.55,241.99,60.5,2024-06-03
B2B00000544,SUPP_001,COMP000005,1601,62.946,87.41,5502.15,1375.54,2024-06-03
B2B00000545,SUPP_001,COMP000005,1602,179.565,123.22,22126.02,5531.5,2024-06-03
B2B00000546,SUPP_001,COMP000005,1901,119.955,25.75,3088.83,772.21,2024-06-03
B2B00000547,SUPP_001,COMP000005,2005,96.362,36.03,3471.91,867.98,2024-06-03
B2B00000548,SUPP_001,COMP000005,2104,148.661,46.23,6872.59,1718.15,2024-06-03
B2B00000549,SUPP_001,COMP000005,2710,834.668,15.9,13271.22,3317.8,2024-06-03
B2B00000550,SUPP_001,COMP000005,3923,64.898,22.61,1467.34,366.84,2024-06-03
B2B00000551,SUPP_001,COMP000005,401,63.475,12.34,783.28,195.82,2024-07-01
B2B00000552,SUPP_001,COMP000005,702,74.077,35.96,2663.82,665.96,2024-07-01
B2B00000553,SUPP_001,COMP000005,703,25.447,28.8,732.87,183.22,2024-07-01
B2B00000554,SUPP_001,COMP000005,1512,12.485,18.55,231.59,57.9,2024-07-01
B2B00000555,SUPP_001,COMP000005,1601,64.441,87.41,5632.83,1408.21,2024-07-01
B2B00000556,SUPP_001,COMP000005,1602,180.776,123.22,22275.2,5568.8,2024-07-01
B2B00000557,SUPP_001,COMP000005,1901,130.265,25.75,3354.32,838.58,2024-07-01
B2B00000558,SUPP_001,COMP000005,2005,94.94,36.03,3420.69,855.17,2024-07-01
B2B00000559,SUPP_001,COMP000005,2104,150.544,46.23,6959.64,1739.91,2024-07-01
B2B00000560,SUPP_001,COMP000005,2710,775.375,15.9,12328.46,3082.12,2024-07-01
B2B00000561,SUPP_001,COMP000005,3923,60.046,22.61,1357.64,339.41,2024-07-01
B2B00000562,SUPP_001,COMP000005,401,63.397,12.35,782.95,195.74,2024-08-05
B2B00000563,SUPP_001,COMP000005,702,72.361,35.94,2600.66,650.16,2024-08-05
B2B00000564,SUPP_001,COMP000005,703,24.539,28.72,704.75,176.19,2024-08-05
B2B00000565,SUPP_001,COMP000005,1512,12.432,18.55,230.62,57.66,2024-08-05
B2B00000566,SUPP_001,COMP000005,1601,63.485,87.74,5570.2,1392.55,2024-08-05
B2B00000567,SUPP_001,COMP000005,1602,179.272,123.6,22158.07,5539.52,2024-08-05
B2B00000568,SUPP_001,COMP000005,1901,122.885,25.71,3159.37,789.84,2024-08-05
B2B00000569,SUPP_001,COMP000005,2005,98.191,36.16,3550.58,887.64,2024-08-05
B2B00000570,SUPP_001,COMP000005,2104,150.995,46.07,6956.32,1739.08,2024-08-05
B2B00000571,SUPP_001,COMP000005,2710,782.196,15.9,12436.91,3109.23,2024-08-05
B2B00000572,SUPP_001,COMP000005,3923,64.529,22.57,1456.41,364.1,2024-08-05
B2B00000573,SUPP_001,COMP000005,401,60.042,12.35,741.52,185.38,2024-09-02
B2B00000574,SUPP_001,COMP000005,702,71.574,35.94,2572.37,643.09,2024-09-02
B2B00000575,SUPP_001,COMP000005,703,25.292,28.72,726.39,181.6,2024-09-02
B2B00000576,SUPP_001,COMP000005,1512,12.319,18.55,228.51,57.13,2024-09-02
B2B00000577,SUPP_001,COMP000005,1601,61.037,87.74,5355.35,1338.84,2024-09-02
B2B00000578,SUPP_001,COMP000005,1602,194.5,123.6,24040.19,6010.05,2024-09-02
B2B00000579,SUPP_001,COMP000005,1901,127.076,25.71,3267.12,816.78,2024-09-02
B2B00000580,SUPP_001,COMP000005,2005,103.718,36.16,3750.45,937.61,2024-09-02
B2B00000581,SUPP_001,COMP000005,2104,150.186,46.07,6919.05,1729.76,2024-09-02
B2B00000582,SUPP_001,COMP000005,2710,814.976,15.9,12958.11,3239.53,2024-09-02
B2B00000583,SUPP_001,COMP000005,3923,64.23,22.57,1449.68,362.42,2024-09-02
B2B00000584,SUPP_001,COMP000005,401,59.138,12.36,730.94,182.74,2024-10-07
B2B00000585,SUPP_001,COMP000005,702,78.108,36.1,2819.71,704.93,2024-10-07
B2B00000586,SUPP_001,COMP000005,703,26.056,28.63,745.97,186.49,2024-10-07
B2B00000587,SUPP_001,COMP000005,1512,12.047,18.52,223.11,55.78,2024-10-07
B2B00000588,SUPP_001,COMP000005,1601,64.609,88.07,5690.09,1422.52,2024-10-07
B2B00000589,SUPP_001,COMP000005,1602,177.243,123.94,21967.49,5491.87,2024-10-07
B2B00000590,SUPP_001,COMP000005,1901,128.822,25.79,3322.32,830.58,2024-10-07
B2B00000591,SUPP_001,COMP000005,2005,97.574,36.07,3519.5,879.88,2024-10-07
B2B00000592,SUPP_001,COMP000005,2104,148.432,46.09,6841.25,1710.31,2024-10-07
B2B00000593,SUPP_001,COMP000005,2710,795.628,15.88,12634.57,3158.64,2024-10-07
B2B00000594,SUPP_001,COMP000005,3923,64.279,22.52,1447.57,361.89,2024-10-07
B2B00000595,SUPP_001,COMP000005,401,64.381,12.36,795.74,198.94,2024-11-04
B2B00000596,SUPP_001,COMP000005,702,76.885,36.1,2775.56,693.89,2024-11-04
B2B00000597,SUPP_001,COMP000005,703,23.85,28.63,682.83,170.71,2024-11-04
B2B00000598,SUPP_001,COMP000005,1512,11.839,18.52,219.25,54.81,2024-11-04
B2B00000599,SUPP_001,COMP000005,1601,61.331,88.07,5401.42,1350.36,2024-11-04
